VG,VD,ID,IG,IS,gm,absIg,absId,W,L,Ca,mobLin,SS,d2
-3.7,0.1,-3.7936e-12,4.4310000000000006e-11,1.3700000000000002e-11,3.091999999999997e-11,4.4310000000000006e-11,3.7936e-12,5,5,1.33e-07,0.0023248120300751,2.632786451535229,1.7664000000000002e-10
-3.6,0.1,4.7662e-12,-1.179e-11,-4.3650000000000006e-11,2.708e-12,1.179e-11,4.7662e-12,5,5,1.33e-07,0.0002036090225563,-0.3345049985604028,-2.5728999999999953e-10
-3.5,0.1,-3.252e-12,1.32e-12,6.900000000000001e-12,-2.053799999999998e-11,1.32e-12,3.252e-12,5,5,1.33e-07,-0.0015442105263157,-4.2977526797358445,1.5472000000000006e-10
-3.4,0.1,6.586e-13,-2.0500000000000004e-12,-2.5500000000000002e-12,3.3652000000000044e-11,2.0500000000000004e-12,6.586e-13,5,5,1.33e-07,0.0025302255639097,0.1461449274208439,-3.02700000000003e-11
-3.3000000000000003,0.1,3.4784e-12,-3.919e-11,-1.087e-11,-2.6592000000000032e-11,3.919e-11,3.4784e-12,5,5,1.33e-07,-0.0019993984962406,4.248727753329828,-3.0526000000000045e-10
-3.2,0.1,-4.6598e-12,2.203e-11,4.1680000000000005e-11,-2.739999999999997e-11,2.203e-11,4.6598e-12,5,5,1.33e-07,-0.0020601503759398,-1.2000111502842692,2.9854999999999966e-10
-3.1,0.1,-2.0016e-12,2.34e-12,-2.1000000000000001e-13,3.311799999999997e-11,2.34e-12,2.0016e-12,5,5,1.33e-07,0.0024900751879699,-1.8763501067510353,2.846449999999995e-10
-3.0,0.1,1.9638e-12,-1.25e-11,-4.63e-12,2.9528999999999966e-11,1.25e-11,1.9638e-12,5,5,1.33e-07,0.0022202255639097,1.4507738238407684,-3.3701999999999973e-10
-2.9,0.1,3.9042e-12,-4.654e-11,-1.6760000000000002e-11,-3.428600000000005e-11,4.654e-11,3.9042e-12,5,5,1.33e-07,-0.0025778947368421,1.98256730973496,-1.7973000000000014e-10
-2.8000000000000003,0.1,-4.8934e-12,5.18e-12,4.1500000000000005e-11,-6.4170000000000095e-12,5.18e-12,4.8934e-12,5,5,1.33e-07,-0.0004824812030075,-0.8654908851858789,2.577100000000005e-10
-2.7,0.1,2.6208e-12,-2.3500000000000007e-12,-2.4800000000000003e-12,1.7255999999999982e-11,2.3500000000000007e-12,2.6208e-12,5,5,1.33e-07,0.0012974436090225,-2.6529261320686603,-1.297549999999997e-10
-2.6,0.1,-1.4422e-12,6.41e-12,3.56e-12,-3.236799999999997e-11,6.41e-12,1.4422e-12,5,5,1.33e-07,-0.0024336842105263,0.8367129258069363,6.976999999999989e-11
-2.5,0.1,-3.8528e-12,4.444e-11,1.412e-11,3.120999999999997e-11,4.444e-11,3.8528e-12,5,5,1.33e-07,0.0023466165413533,2.6109882508513205,1.8712999999999967e-10
-2.4,0.1,4.7998e-12,-8.270000000000003e-12,-4.254e-11,5.058000000000007e-12,8.270000000000003e-12,4.7998e-12,5,5,1.33e-07,0.0003803007518796,-0.6613732962084748,-2.4673000000000024e-10
-2.3000000000000003,0.1,-2.8412e-12,2.0200000000000007e-12,4.13e-12,-1.8136000000000025e-11,2.0200000000000007e-12,2.8412e-12,5,5,1.33e-07,-0.0013636090225563,-3.060366257731961,1.3869e-10
-2.2,0.1,1.1726e-12,-4.32e-12,-3.690000000000001e-12,3.2795999999999965e-11,4.32e-12,1.1726e-12,5,5,1.33e-07,0.0024658646616541,0.584037897179312,-5.694499999999969e-11
-2.1,0.1,3.718e-12,-4.3030000000000005e-11,-1.27e-11,-2.952499999999997e-11,4.3030000000000005e-11,3.718e-12,5,5,1.33e-07,-0.00221992481203,3.0296577791946047,-1.7640499999999966e-10
-2.0,0.1,-4.7324e-12,1.504e-11,4.2560000000000006e-11,-2.4850000000000004e-12,1.504e-11,4.7324e-12,5,5,1.33e-07,-0.0001868421052631,-0.3115933030809348,2.4619999999999994e-10
-1.9,0.1,3.221e-12,-2.2500000000000003e-12,-6.6e-12,1.9715000000000003e-11,2.2500000000000003e-12,3.221e-12,5,5,1.33e-07,0.0014823308270676,-3.88892161814102,-1.5540999999999988e-10
-1.8,0.1,-7.893999999999999e-13,2.23e-12,2.64e-12,-3.356699999999997e-11,2.23e-12,7.893999999999999e-13,5,5,1.33e-07,-0.0025238345864661,0.1756662736408552,3.7654999999999966e-11
-1.7,0.1,-3.4924e-12,4.024e-11,1.102e-11,2.7246000000000004e-11,4.024e-11,3.4924e-12,5,5,1.33e-07,0.0020485714285714,3.855350774911789,1.6214999999999987e-10
